"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2001","2001",,,"0","Units",,,68.8999814070186,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2002","2002",,,"0","Units",,,69.6619742816525,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2003","2003",,,"0","Units",,,70.2271310899015,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2004","2004",,,"0","Units",,,68.3223017742829,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2005","2005",,,"0","Units",,,68.6279852238666,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2006","2006",,,"0","Units",,,67.263517319189,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2007","2007",,,"0","Units",,,67.1655337966109,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2008","2008",,,"0","Units",,,66.9326379675258,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2009","2009",,,"0","Units",,,65.8285493713556,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2010","2010",,,"0","Units",,,65.3493742339646,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2011","2011",,,"0","Units",,,64.8066946508777,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2012","2012",,,"0","Units",,,64.724562804609,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2013","2013",,,"0","Units",,,66.4688000890715,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2014","2014",,,"0","Units",,,65.8605540410467,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2015","2015",,,"0","Units",,,65.4119737803623,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2016","2016",,,"0","Units",,,65.5222209411626,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2017","2017",,,"0","Units",,,65.2190807973098,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2018","2018",,,"0","Units",,,64.7769612281473,,
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2019","2019",,,"0","Units",,,64.883772168638,"E","Estimated value"
"MEX","Mexico","P31S14_S15S","Household final consumption expenditure, percentage of GDP","2020","2020",,,"0","Units",,,63.1071553364057,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1970","1970",,,"0","Units",,,78.4211496635942,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1971","1971",,,"0","Units",,,79.8371966434777,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1972","1972",,,"0","Units",,,78.3077719271516,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1973","1973",,,"0","Units",,,76.8582663316986,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1974","1974",,,"0","Units",,,76.1513498069616,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1975","1975",,,"0","Units",,,74.9284187433415,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1976","1976",,,"0","Units",,,74.2340198311213,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1977","1977",,,"0","Units",,,72.2942185692984,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1978","1978",,,"0","Units",,,72.0192830672656,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1979","1979",,,"0","Units",,,70.2349254089586,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1980","1980",,,"0","Units",,,67.6056999410646,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1981","1981",,,"0","Units",,,66.8865131294223,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1982","1982",,,"0","Units",,,64.0057038805968,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1983","1983",,,"0","Units",,,63.2339694512319,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1984","1984",,,"0","Units",,,65.5336751837836,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1985","1985",,,"0","Units",,,67.0275258479021,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1986","1986",,,"0","Units",,,71.1185712953188,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1987","1987",,,"0","Units",,,68.3990786097415,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1988","1988",,,"0","Units",,,72.1089194903754,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1989","1989",,,"0","Units",,,73.3130046374646,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1990","1990",,,"0","Units",,,74.0077438217292,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1991","1991",,,"0","Units",,,75.2840055795149,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1992","1992",,,"0","Units",,,77.1722822445056,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1993","1993",,,"0","Units",,,73.869884342288,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1994","1994",,,"0","Units",,,73.3301928280392,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1995","1995",,,"0","Units",,,70.5133527225895,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1996","1996",,,"0","Units",,,70.8356050718283,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1997","1997",,,"0","Units",,,70.6626531650028,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1998","1998",,,"0","Units",,,70.9271446487078,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","1999","1999",,,"0","Units",,,71.776172397744,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2000","2000",,,"0","Units",,,72.480104956461,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2001","2001",,,"0","Units",,,73.8278515799659,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2002","2002",,,"0","Units",,,74.7568301458593,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2003","2003",,,"0","Units",,,75.7008022227323,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2004","2004",,,"0","Units",,,73.5174066045788,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2005","2005",,,"0","Units",,,73.8527352940986,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2006","2006",,,"0","Units",,,72.358322747911,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2007","2007",,,"0","Units",,,72.2218609772978,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2008","2008",,,"0","Units",,,72.2296575522411,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2009","2009",,,"0","Units",,,71.601589073687,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2010","2010",,,"0","Units",,,71.016657816561,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2011","2011",,,"0","Units",,,70.5378901044266,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2012","2012",,,"0","Units",,,70.5228646187472,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2013","2013",,,"0","Units",,,72.6100092747241,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2014","2014",,,"0","Units",,,71.9215877579118,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2015","2015",,,"0","Units",,,71.5705668805958,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2016","2016",,,"0","Units",,,71.4824682239215,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2017","2017",,,"0","Units",,,70.9975082750772,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2018","2018",,,"0","Units",,,70.470618719715,,
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2019","2019",,,"0","Units",,,70.6182245060249,"E","Estimated value"
"MEX","Mexico","P41S","Actual individual consumption, percentage of GDP","2020","2020",,,"0","Units",,,69.4680431303071,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1970","1970",,,"0","Units",,,5.8245667166571,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1971","1971",,,"0","Units",,,6.11423731464201,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1972","1972",,,"0","Units",,,6.92651793854925,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1973","1973",,,"0","Units",,,7.36777298268305,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1974","1974",,,"0","Units",,,7.34005509399566,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1975","1975",,,"0","Units",,,8.28001180039839,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1976","1976",,,"0","Units",,,8.83450644254171,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1977","1977",,,"0","Units",,,8.63489693713359,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1978","1978",,,"0","Units",,,8.76227600073639,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1979","1979",,,"0","Units",,,8.74666647410249,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1980","1980",,,"0","Units",,,8.68591425740045,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1981","1981",,,"0","Units",,,9.31924040602275,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1982","1982",,,"0","Units",,,9.05911735197905,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1983","1983",,,"0","Units",,,7.61601684524974,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1984","1984",,,"0","Units",,,7.99027586892025,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1985","1985",,,"0","Units",,,7.98558746224973,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1986","1986",,,"0","Units",,,7.875559320869,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1987","1987",,,"0","Units",,,7.60689359756742,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1988","1988",,,"0","Units",,,7.47689672460306,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1989","1989",,,"0","Units",,,7.34774368059561,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1990","1990",,,"0","Units",,,7.45033873152125,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1991","1991",,,"0","Units",,,8.06694638347902,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1992","1992",,,"0","Units",,,8.8246238490425,"E","Estimated value"
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1993","1993",,,"0","Units",,,9.11478347327494,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1994","1994",,,"0","Units",,,9.46682590944767,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1995","1995",,,"0","Units",,,8.55116005842394,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1996","1996",,,"0","Units",,,8.11971417973755,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1997","1997",,,"0","Units",,,8.26160243536039,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1998","1998",,,"0","Units",,,8.54312865209883,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","1999","1999",,,"0","Units",,,9.17851218655456,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","2000","2000",,,"0","Units",,,9.51521934438588,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","2001","2001",,,"0","Units",,,9.88112603307671,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","2002","2002",,,"0","Units",,,10.3777164459419,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","2003","2003",,,"0","Units",,,11.0337903739071,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","2004","2004",,,"0","Units",,,10.4872897953287,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","2005","2005",,,"0","Units",,,10.5217066665057,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","2006","2006",,,"0","Units",,,10.3444234976116,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","2007","2007",,,"0","Units",,,10.4053811429815,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","2008","2008",,,"0","Units",,,10.7295188813689,,
"MEX","Mexico","P3S13S","General government consumption expenditure, percentage of GDP","2009","2009",,,"0","Units",,,11.9169638457325,,
