"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2002","2002","NATUSD","National currency per US dollar","0","Units",,,359.4797,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2003","2003","NATUSD","National currency per US dollar","0","Units",,,398.3866,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2004","2004","NATUSD","National currency per US dollar","0","Units",,,437.7086,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2005","2005","NATUSD","National currency per US dollar","0","Units",,,477.8951,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2006","2006","NATUSD","National currency per US dollar","0","Units",,,511.5449,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2007","2007","NATUSD","National currency per US dollar","0","Units",,,517.2405,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2008","2008","NATUSD","National currency per US dollar","0","Units",,,526.5287,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2009","2009","NATUSD","National currency per US dollar","0","Units",,,570.5588,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2010","2010","NATUSD","National currency per US dollar","0","Units",,,521.8889,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2011","2011","NATUSD","National currency per US dollar","0","Units",,,502.3922,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2012","2012","NATUSD","National currency per US dollar","0","Units",,,503.1322,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2013","2013","NATUSD","National currency per US dollar","0","Units",,,500.9558,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2014","2014","NATUSD","National currency per US dollar","0","Units",,,537.2183,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2015","2015","NATUSD","National currency per US dollar","0","Units",,,534.5877,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2016","2016","NATUSD","National currency per US dollar","0","Units",,,543.9595,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2017","2017","NATUSD","National currency per US dollar","0","Units",,,567.781,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2018","2018","NATUSD","National currency per US dollar","0","Units",,,577.1877,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2019","2019","NATUSD","National currency per US dollar","0","Units",,,587.0225,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2020","2020","NATUSD","National currency per US dollar","0","Units",,,584.6795,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2021","2021","NATUSD","National currency per US dollar","0","Units",,,621.3503,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","1998","1998","PC","Percentage","0","Units",,,7.49,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","1999","1999","PC","Percentage","0","Units",,,3.07,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.3,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.88,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.51,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.92,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.83,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.67,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.37,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2008","2008","PC","Percentage","0","Units",,,8.01,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.46,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.43,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.0301,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.199,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.3504,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2017","2017","PC","Percentage","0","Units",,,-0.3423,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2018","2018","PC","Percentage","0","Units",,,-0.3605,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.4562,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.4725,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","A","Annual","2021","2021","PC","Percentage","0","Units",,,-0.4922,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","1993","1993","NATUSD","National currency per US dollar","0","Units",,,0.9609128,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","1994","1994","NATUSD","National currency per US dollar","0","Units",,,0.7964525,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","1995","1995","NATUSD","National currency per US dollar","0","Units",,,0.7506834,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","1996","1996","NATUSD","National currency per US dollar","0","Units",,,0.7836466,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","1997","1997","NATUSD","National currency per US dollar","0","Units",,,0.82657,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","1998","1998","NATUSD","National currency per US dollar","0","Units",,,0.8392572,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","1999","1999","NATUSD","National currency per US dollar","0","Units",,,0.8326172,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2000","2000","NATUSD","National currency per US dollar","0","Units",,,0.8629718,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2001","2001","NATUSD","National currency per US dollar","0","Units",,,0.8934449,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2002","2002","NATUSD","National currency per US dollar","0","Units",,,0.8796075,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2003","2003","NATUSD","National currency per US dollar","0","Units",,,0.8131357,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2004","2004","NATUSD","National currency per US dollar","0","Units",,,0.7686828,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2005","2005","NATUSD","National currency per US dollar","0","Units",,,0.8035194,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2006","2006","NATUSD","National currency per US dollar","0","Units",,,0.7973892,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2007","2007","NATUSD","National currency per US dollar","0","Units",,,0.7310597,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2008","2008","NATUSD","National currency per US dollar","0","Units",,,0.6841405,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2009","2009","NATUSD","National currency per US dollar","0","Units",,,0.7193328,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2010","2010","NATUSD","National currency per US dollar","0","Units",,,0.7547979,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.7131908,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2012","2012","NATUSD","National currency per US dollar","0","Units",,,0.778133,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2013","2013","NATUSD","National currency per US dollar","0","Units",,,0.7532565,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2014","2014","NATUSD","National currency per US dollar","0","Units",,,0.7536951,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2015","2015","NATUSD","National currency per US dollar","0","Units",,,0.9014516,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2016","2016","NATUSD","National currency per US dollar","0","Units",,,0.9042816,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2017","2017","NATUSD","National currency per US dollar","0","Units",,,0.8871072,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2018","2018","NATUSD","National currency per US dollar","0","Units",,,0.8473245,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2019","2019","NATUSD","National currency per US dollar","0","Units",,,0.8933484,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2020","2020","NATUSD","National currency per US dollar","0","Units",,,0.8775415,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","A","Annual","2021","2021","NATUSD","National currency per US dollar","0","Units",,,0.8455534,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2001","2001","PC","Percentage","0","Units",,,8.15225,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2002","2002","PC","Percentage","0","Units",,,6.06325,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.320333,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.502584,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.697417,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.078667,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.54475,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.60775,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2009","2009","PC","Percentage","0","Units",,,14.00442,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.566667,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.16,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.830833,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2013","2013","PC","Percentage","0","Units",,,3.831667,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.7925,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.380833,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.8983333,,
